,text,Position,Api_type,latitude,long
1296,عندي Nexus4 حاجة فووووور,33,1,9.065765190306077,32.086985858173435
1297,Nexus 6p is the best,36,0,5.738354904481822,36.55731606511361
1298,انا جيزي تعجبني بس داولي راقمي وماقدرت رجعه,5,0,7.8163857371900995,36.848423779617754
1299,Moi m7,14,1,1.6966215199140962,36.55260177014188
1300,Ghani Ghani,2,2,-1.059604674789421,35.63881426145545
1301,HTC desire eye❤,23,2,6.464568144433571,36.575780387086205
1302,دائما نحبو نكسبو تليفونات شباب منهم htc ولكن اغلبنا لايفكر في الصيانة وقطع الغيار المتوفرة لذالك المودال ...شخصيا هواتفهم اناقة ولكن فيهم عدة عيوب منها ذاكرة الهاتف صغيرة وكذالك مشكل البطارية وعدم وجود بديل اصلي لها في الأسواق  أما المشكلة الكبيرة وهي الموت المفاجئ للجهاز والذي ينجم اغلب الأحيان ان الهاتف يبات في الشارجور,12,0,3.725262535295678,36.58206611371517
1303,انا معندي بس اريد انا اشتري واحد,16,1,3.37038755154092,35.75981449906311
1304,ana 3andi SONY EXPERIA maknch kima howa,3,1,2.041892928077553,28.8981581677144
1305,بذوق المارشيميلو,19,2,8.166687589710904,36.465780171079246
1306,"Depuis 6ans  : spv (windows) ,wildfire ,legende desire,desire hd,sensation, one x+,desire 816;desire820;one m7,one m8x. Et balak le prochain cest le a9",9,0,6.583926869639745,34.770598270829055
1307,انا ليس لدي هاتف مثل هدا وانا احلم بيه طيلة حياتي,33,2,9.065765190306077,32.086985858173435
1308,3andi,26,1,5.033635381329654,35.78377883183606
1309,vive Nokia 3310,13,1,4.034406206710907,36.90028102430675
1310,j`ai un HTC Desire HD ...le problème ce que ici en Algérie peut qui supporte la marque HTC pourtant c`est parmi les meilleur téléphone mobiles..,21,1,7.666844345839834,36.65278053829108
1311,3andi htc! !!!!.,39,1,7.28818907966852,37.07431708034634
1312,Www.facebook.com\/groups\/1034995943213484,47,1,4.585011207278857,36.883388133991396
1313,Djezzy... vous allez bientot fermer vos portes et baisser vos rideaux ... avec votre nouvelle tarification....,26,1,5.033635381329654,35.78377883183606
1314,3andi HTC. mais fi bladna ça te suffit un condor. machi ta3na HTC ta3 li yehssoulha  technologie,34,2,7.000996438176266,36.14167239177301
1315,J HTC DESIRE S,10,1,3.226333917671398,36.66967342860644
1316,أملك HTC one x,47,2,4.585011207278857,36.883388133991396
1317,nn jamais,4,0,3.363527854689991,36.78163793418496
1318,islam.orne,6,1,-1.128658956422112,32.41541507453709
1319,ana andi I bhone,37,2,0.48794293478029704,35.097063197621154
1320,جازي ...ابداع.....تميز....شكر كبير#,2,0,-1.059604674789421,35.63881426145545
1321,الو وينك عمري الو وينك بيبيلي عمري و انا نبيبيلكاااااااااااااااااااا راني متقشفاااااااااااا,7,2,5.427839293696408,36.65474482786263
1322,J`ai le Note 5.,43,1,2.079849917319363,35.54177835662074
1323,fgjjdkd,36,2,5.738354904481822,36.55731606511361
1324,وين راهي 3Gفي غليزان,2,2,-1.059604674789421,35.63881426145545
1325,Bon jour,37,1,0.48794293478029704,35.097063197621154
1326,انا عندي HTC m8,30,0,0.694648466554976,36.20570823180563
1327,HTC désert s 3ndi wahd,4,0,3.363527854689991,36.78163793418496
1328,أعجبي,41,0,8.293363324891406,35.95702917204703
1329,Moi HTC ONE M7,37,2,0.48794293478029704,35.097063197621154
1330,Adham Houamel,1,0,2.479084274043467,36.41392292639024
1331,vive Samsung pour debont,37,1,0.48794293478029704,35.097063197621154
1332,ouiii,23,0,6.464568144433571,36.575780387086205
1333,اجل افضل لعبة في الهواتف على مدار التاريخ .,27,1,3.297217451797671,36.504280246681674
1334,Menkom sah djezzy :\/,23,0,6.464568144433571,36.575780387086205
1335,Yes,40,0,8.166687589710904,36.465780171079246
1336,Merci beaucoup,6,2,-1.128658956422112,32.41541507453709
1337,tu confirme Amine,9,2,6.583926869639745,34.770598270829055
1338,Doda hhh,27,0,3.297217451797671,36.504280246681674
1339,Mais ton mobile mieux,43,1,2.079849917319363,35.54177835662074
1340,Sah kayna el wahed kiyekon me9ala9 mel ghachi yeroh yel3ab snake yehes rohe rah yakel fela3bad (ya ya 3andek hiya taklek deda)hhhh,43,2,2.079849917319363,35.54177835662074
1341,يا حسرا على ذيك ليام ألو وشراك لاباس وكوبي وروح للدودة لا هاتف ذكي ولا فايسبوك ولا مسنجر ولا فايبر ولا واتسآب ، قاتلكم الله يا جيزي رجعتونا 15 سنة لتالي ©,32,0,-0.112966509361134,35.78810026889347
1342,oui c`est vrais,12,2,3.725262535295678,36.58206611371517
1343,ههههههههههههه يا حسرة على  لايام,1,2,2.479084274043467,36.41392292639024
1344,"#تضامن (يرقد منذ 25 شهرا في غيبوبة) :
لمساعدة الطفل محمد أمين جيلالي للسفر إلى تركيا للعلاج
والإطلاع على الملف الطبي وفاتورة العلاج  يرجى الاتصال برقم هاتف الأب السيد بلال جيلالي : 0558.02.73.43
وهو الرقم الوحيد للاتصال به.
الحساب البريدي للأب : CCP : 155925 31 clé 41
`من كان في عون أخيه كان الله في عونه`.
#كلنا_الطفل_محمد_امين_جيلالي
لمعلومات أكثر زوروا صفحة :
كلنا الطفل محمد أمين جيلالي 
او صفحة :
#Sawa3id_alkheir_Dz",15,0,6.9493200552325955,36.41903007927628
1345,راك كبير احسن لعبة جايح,13,2,4.034406206710907,36.90028102430675
1346,جيزي راحت عليكم,33,1,9.065765190306077,32.086985858173435
1347,احسن لعبة حاليا عند الجزائرين الفيس بوك,41,1,8.293363324891406,35.95702917204703
1348,hhh of course no -_-,47,2,4.585011207278857,36.883388133991396
1349,مساء النور,44,2,-5.498743163587671,29.5624809008136
1350,علاه أحسن لعبة؟ تقعدوا بنا؟,24,2,7.547942933757053,35.42745670355636
1351,بركاو من تمنكيح تاعكم,14,2,1.6966215199140962,36.55260177014188
1352,"Ou zid ils sont en train de faire pression sur l`ARPT pour couper viber,watts up et skype!!!",10,2,3.226333917671398,36.66967342860644
1353,كاين ثان لي كي يملو اللعبة اكثر عفسا يديروها يبدلو لاسونغي تع التيليفون,43,0,2.079849917319363,35.54177835662074
1354,ايامات زمان الطيبة ������,33,1,9.065765190306077,32.086985858173435
1355,كونكسيو تعكم راهي زفت,14,0,1.6966215199140962,36.55260177014188
1356,jeux booone,21,1,7.666844345839834,36.65278053829108
1357,Twahchtou SNAKE meskine,34,0,7.000996438176266,36.14167239177301
1358,هههههههههه و جبزي اكبر خدعة وافضل عملية احتيال كاينة,44,0,-5.498743163587671,29.5624809008136
1359,No,25,2,4.480743815144727,32.99016620317347
1360,Nn bouns,22,2,10.240145291185229,22.51814563931046
1361,نوافق على انكم سراقين,35,1,1.39205097973282,35.85095753518317
1362,��,37,0,0.48794293478029704,35.097063197621154
1363,B`1suuuuuuuuur,42,2,10.240145291185229,22.51814563931046
1364,ياحسراه على أيام فردة سباط كنت نضرب على حائط مايسرلو شي,4,1,3.363527854689991,36.78163793418496
1365,"لبغا يهبط يتعذب .
.
.حملة تخريب اول تعليق
.
. هههههههههههه ههههههههههههههههههه
هههههههههههههههههههههههههههههه
ههههههههههههههههههههههههههههه
هههههههههههههههههههههههههههه
ههههههههههههههههههههههههههه
هههههههههههههههههههههههههه
ههههههههههههههههههههههههه
هههههههههههههههههههههههه
ههههههههههههههههههههههه
هههههههههههههههههههههه
ههههههههههههههههههههه
هههههههههههههههههههه
ههههههههههههههههههه
هههههههههههههههههه
ههههههههههههههههه
هههههههههههههههه
ههههههههههههههه
هههههههههههههه
ههههههههههههه
هههههههههههه
ههههههههههه
هههههههههه
ههههههههه
هههههههه
ههههههه
هههههه
ههههه
هههه
ههه
هه
ه
ه
هه
ههه
هههه
ههههه
هههههه
ههههههه
هههههههه��
ههههههههه��
هههههههههه��
ههههههههههه��
هههههههههههه��
ههههههههههههه��
هههههههههههههه��
ههههههههههههههه��
ههههههههههه هههههه ��
ههههههههههههههههه��
هههههههههههههههههه��
ههههههههههههههههههه��
هههههههههههههههههههه��
ههههههههههههههههههههه��
هههههههههههههههههههههه��
ههههههههههههههههههههههه��
هههههههههههههههههههههههه��
ههههههههههههههههههههههههه��
هههههههههههههههههههههههههه��
ههههههههههههههههههههههههههه��
هههههههههههههههههههههههههههه��
ههههههههههههههههههههههههههههه��
هههههههههههههههههههههههههههههه��
ههههههههههههههههههههههههههههههه�� ههههههههههههههههههههههههههههههه��
هههههههههههههههههههههههههههههه��
ههههههههههههههههههههههههههههه��
هههههههههههههههههههههههههههه��
ههههههههههههههههههههههههههه��
هههههههههههههههههههههههههه��
ههههههههههههههههههههههههه��
هههههههههههههههههههههههه��
ههههههههههههههههههههههه��
هههههههههههههههههههههه��
ههههههههههههههههههههه��
هههههههههههههههههههه��
ههههههههههههههههههه��
هههههههههههههههههه��
ههههههههههههههههه��
هههههههههههههههه��
ههههههههههههههه��
هههههههههههههه��
ههههههههههههه��
هههههههههههه��
ههههههههههه��
هههههههههه��
ههههههههه��
هههههههه��
ههههههه��
هههههه��
ههههه��
هههه��
ههه��
هه��
ه��
ه��
هه��
ههه��
هههه��
ههههه��
هههههه��
ههههههه��
هههههههه��
ههههههههه��
هههههههههه��
ههههههههههه��
هههههههههههه��
ههههههههههههه��
هههههههههههههه��
ههههههههههههههه��
هههههههههههههههه��
ههههههههههههههههه��
هههههههههههههههههه��
ههههههههههههههههههه��
هههههههههههههههههههه��
ههههههههههههههههههههه��
هههههههههههههههههههههه��
ههههههههههههههههههههههه��
هههههههههههههههههههههههه��
ههههههههههههههههههههههههه��
ههههه ههههههههههههههههههههه��
هههههههههه ههههههههههههههههه��
هههههههههههههههههههههههههههه��
ههههههههههههههههههههههههههههه��
هههههههههههههههههههههههههههههه��
ههههههههههههههههههههههههههههههه��
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:


:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:

:
:
:
:
:
:
:::
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:



:
:

:
:
:




:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:هههه واش صديقي وين رايح
:
:
:
:
::

:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:زيد طلع مزال طريق هههههه
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
::


:
:
:
:
:
:
:



:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:

:
:
:
:
:
:
:طلع طلع 
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:غير سمحلي صديقي تعبناك معانا
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
\/
\/
:
:
:
:
:
:
:
:
:
:
:
\/
\/
\/

:
:
:
:
:
:
:

:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
:
.
.
.

.
.

..

....

.

..

..

.
..

..
.

....

....
...
...

.....
.....
........
......
...
.
.
.
.
.
.
.
.
.
.ههههه الي عيت أرجع ما شافك حد
...
.
.

.م
ي
م
و
ف
ي
ت
ش
س
س
ل
ا
م
ع
ل

ي

ك
م
و
ا
ش

ر
ا
ك
م
م
م

م
م

دد

م
ي
م
و
و
و
و

ف
ي
ت
ش
ه
ههههه 
ههههه 
هههههه 

هههههه 

ههههه 
.

.

.

.
.
.
.
.
.

.

.

...

...

...

.
...

.
.
..
...
....

.

.

.
.
.

.
..

..
..

.
.
...
.

.،!
.
.
..
.
.
.
.
.
..
.
.

......

.......

......

.....

......

......

.....

......

.....

.....

....

......

.....

.....

.....

......

......

......

.......
....

......

...

...... 

............

.................

..........

............

............

.......... 

..........

.........

.........

..........

...........

........

............

.....

...........

...........

..........

.............

............

..........

..............

...........

..............

كملت صاي سمحلي

صديقي

لعزيز

طول

بالك

نورمال

عادي

عادي

.

..

...

....

.....

........

...........
................

.......،.............
............................

...............

......

.....

....

....

...

...

...

..

..

.

.

..
.
.
.

.

.
.
.
.
.
.
.

.
.
.

.
.
.
.
.
.
.
.
..
..

.
..
...
.

.

..

.
.

.هه..

..هه
......

...

................

.....

.......`
.

...
متقولش العيب حرام عليك ربي يعذبك            
سامحنا، kamel nmoto 3la zekara 3 (:3نسخو هذا عندكم حتى لبغا يهبط يتعذب .
.
.حملة تخريب نلعب ولا نحرم
.
. هههههههههههه ههههههههههههههههههه
هههههههههههههههههههههههههههههه
ههههههههههههههههههههههههههههه
هههههههههههههههههههه    هههههههه
ههههههههههههههههههههههههههه
هههههههههههههههههههههههههه
ههههههههههههههزههههههههههه
هههههههههههههههههههههههه
ههههههههههههههههههههههه
ههههههههه",15,1,6.9493200552325955,36.41903007927628
1366,وكتاش يهديكم ربي يا السرارقة,37,2,0.48794293478029704,35.097063197621154
1367,لا بأس يها :-),23,1,6.464568144433571,36.575780387086205
1368,اجل,11,1,4.730894093641961,36.42963724296267
1369,Dossier a fournir pour avoir une puce Djezzy Control business?????,33,2,9.065765190306077,32.086985858173435
1370,اكيد بدون منازع,24,0,7.547942933757053,35.42745670355636
1371,V5imo 3agbatni,45,2,2.813380167245435,36.64453052209056
1372,ih  walah sah,24,2,7.547942933757053,35.42745670355636
1373,Klitona drahamna,6,0,-1.128658956422112,32.41541507453709
1374,Ya 7asraah,29,1,6.464568144433571,36.575780387086205
1375,نعم,10,2,3.226333917671398,36.66967342860644
1376,Non.,45,2,2.813380167245435,36.64453052209056
1377,Oui kayna,4,0,3.363527854689991,36.78163793418496
1378,اكييد...,24,0,7.547942933757053,35.42745670355636
1379,ياه افضل لعبة توحشتها علاه تفكرو فيا,2,0,-1.059604674789421,35.63881426145545
1380,اكييييييد,6,2,-1.128658956422112,32.41541507453709
1381,aha aha aha el9abra  nadet,29,0,6.464568144433571,36.575780387086205
1382,صح انا نموت عليها ياربي رجعتوني لايام روعة شكرا,48,2,-1.003812473735194,35.09313461847805
1383,أكيد,28,1,0.22818908069176402,35.704028675231015
1384,اوافق,23,1,6.464568144433571,36.575780387086205
1385,Non bien-sûr,45,0,2.813380167245435,36.64453052209056
1386,وصلت حتى 8000 فالجوي تاع الدودة,44,2,-5.498743163587671,29.5624809008136
1387,يا حسرا على هادوك ليام,9,1,6.583926869639745,34.770598270829055
1388,hhhhh oui,44,1,-5.498743163587671,29.5624809008136
1389,هذه اللعبة تريحنا ونستمتع كثيرا عند لعبها,11,0,4.730894093641961,36.42963724296267
1390,نعم,6,1,-1.128658956422112,32.41541507453709
1391,كبرنا. بيها ههه,17,2,0.857451938483707,34.415061858377975
1392,اي والله فعلا,16,2,3.37038755154092,35.75981449906311
1393,"Like,��",19,2,8.166687589710904,36.465780171079246
1394,"صوتوا لإبن تونس الخضراء نسيم رايسي ليفوز بلقب ستار أكاديمي 11 على الرقم 4 على الأرقام التالية :) :
\/\/ تونس 85088 \/\/ الجزائر 66018 \/\/ المغرب 9730 \/\/ قطر 92308 \/\/ 
\/\/ الإمارات DU 9365 - Etisalat 2295 \/\/ عمان Ooredoo 91827 \/\/ 
\/\/ الكويت Zain 97784 - Ooredoo 91827 - Viva 91209 \/\/
\/\/ الأردن Orange 96908 - Zain 90515 - Umniah 90515 \/\/
\/\/ فلسطين Jawal 37404 - Wataniya 6107 \/\/
\/\/ اليمن MTN 1737 - Y 9404 - YemenMobile 88346 \/\/
كثفوا من التصويت لنسوم عندليب الأكاديمي ♥ 4 ♥♥♥",14,1,1.6966215199140962,36.55260177014188
1395,دودة لعبتها حتى كراهتها,41,0,8.293363324891406,35.95702917204703
1396,آه آه على تلك الايام ����,4,2,3.363527854689991,36.78163793418496
1397,لعبة جمييلة و اعلىscoreعندي 2643,14,0,1.6966215199140962,36.55260177014188
1398,"Mazal,sefouner,3andi,matgolch,nsina,douddddddddd",1,2,2.479084274043467,36.41392292639024
1399,هدي.بكري.فات.وقته,37,2,0.48794293478029704,35.097063197621154
1400,احسن لعبة هي كرة القدم تاع  هاتف مترولا,9,1,6.583926869639745,34.770598270829055
1401,كاش معدكم دوا  لدودا  راها محبتش  تاكل  وقيلا راها مريضا,18,0,6.702828281722526,34.38559751480468
1402,افضل لعبه هي شعب لي راكم تتمسخروت بيه,46,0,1.708968974245769,35.91695766478735
1403,فيف موبيليس يا السراقين,2,2,-1.059604674789421,35.63881426145545
1404,ومن منا لم  يلعب الدودة..... الانيس الوحيد في ذالك الوفت,34,2,7.000996438176266,36.14167239177301
1405,mon meilleur score était 11000 sur nokia 1100 :v,5,1,7.8163857371900995,36.848423779617754
1406,3310 nokia,16,1,3.37038755154092,35.75981449906311
1407,mazalo 3andi,39,2,7.28818907966852,37.07431708034634
1408,hahahahahahhaha ..back to memories,10,0,3.226333917671398,36.66967342860644
1409,اناكنت نقرا  ونلعب بها الشيخ يشرح في الدرس وانا معها,48,0,-1.003812473735194,35.09313461847805
1410,sah kayna,14,0,1.6966215199140962,36.55260177014188
1411,السلام عليكم؛٣٣١٠افضل هاتف في كل شيئ:مع ثقله,1,2,2.479084274043467,36.41392292639024
1412,Hhhh 3andi application,38,0,-0.173331841649316,35.11906324082255
1413,الدودة :v,37,0,0.48794293478029704,35.097063197621154
1414,احسن لعبة خاصة على الهاتف القديم (طرباقة),1,0,2.479084274043467,36.41392292639024
1415,Allah,12,2,3.725262535295678,36.58206611371517
1416,لقد كانت سيئة :\/,31,2,-0.07043638888537,34.08663264201432
1417,radj3oolna la vitesse réduite..,18,0,6.702828281722526,34.38559751480468
1418,ن,10,2,3.226333917671398,36.66967342860644
1419,بداية اسبوع موفقة للجميع,31,2,-0.07043638888537,34.08663264201432
1420,"كي رجعتولنا الانترنيت اليوم بزايد علينا لابغه قليلة
Mrc Djezzy",23,2,6.464568144433571,36.575780387086205
1421,J'esper que djezzy ne va pas mettre fin au debit reduit. C une perte seche des clients. Takachouf toz. Chaque operateur a ces astuce pour garde ces clients alors j espere pour djezzy qu elle fera de meme pour nous. Rabi m3ana,24,0,7.547942933757053,35.42745670355636
1422,صباح النور,25,0,4.480743815144727,32.99016620317347
1423,جميل   لكنكس      ههههههههههههه,28,0,0.22818908069176402,35.704028675231015
1424,او 46 الف تاعي بركاو ماتسرقو رجعوها,28,2,0.22818908069176402,35.704028675231015
1425,"السلام عليكم يوم موفق
سؤال هل حليتو مشكل انقطاع الانترنت في اشتراك لاين بعد نهاية الفورفي ؟ علما انه من بارح صباح ماعنديش انترنت",1,0,2.479084274043467,36.41392292639024
1426,هل تحب دجيزي زبائنها ياترى؟,2,1,-1.059604674789421,35.63881426145545
1427,مدبيا بش نبعد عن البلاء,7,1,5.427839293696408,36.65474482786263
1428,مزال مبغتوش تتسعكلوا وتردوا لزينتي كيما كانت  باغين تردونا لوقت البيباج,33,0,9.065765190306077,32.086985858173435
1429,"Djezzy  pour djezzy line normalement après avoir épuisé le forfait 3g on bascule directement vers la 2g, j`ai signé mon contrat sur ça, j`ai tout a fait le droit de vous poursuivre en justice pour raison de publicité mensongère et arnaque.",5,1,7.8163857371900995,36.848423779617754
1430,شكرا لك تحيا من B6,12,2,3.725262535295678,36.58206611371517
1431,Pfffff shut up,44,2,-5.498743163587671,29.5624809008136
1432,علاه نحيتو 777 لماذا؟؟,47,2,4.585011207278857,36.883388133991396
1433,رهو أنهار الي أيروح خيرمن اليجي...,12,1,3.725262535295678,36.58206611371517
1434,Hy svp la 3g a Annaba c pour quand  psk le signal existe,45,2,2.813380167245435,36.64453052209056
1435,Le pack Alcatel est toujours disponible ?  Djezzy à Bejaia,38,0,-0.173331841649316,35.11906324082255
1436,non,42,0,10.240145291185229,22.51814563931046
1437,"Jeunot, ce n`est pas avec une bonite comme sac à dos que tu aluniras ! De toute manière, les martiens sont déjà sur le char de Séléné pour réparer les trous ! Mustapha Idres",42,2,10.240145291185229,22.51814563931046
1438,Oui,20,2,4.480743815144727,32.99016620317347
1439,"30 ثانية + 9 ثانية = 10 دينار 
شريحة دجيزي + كسرتها = خسرتو زبون
شريت شريحة + لونها اخضر = ؟
اذا وجدتم اسم الشريحة نطيبلكم غرايف بالزبدة تاع البقرة",5,1,7.8163857371900995,36.848423779617754
1440,Never ������,16,1,3.37038755154092,35.75981449906311
1441,كونوا دائمًا مستعدين لفليكسي اكثر ...,29,1,6.464568144433571,36.575780387086205
1442,تحيا موبيليس والكل يتكلم,39,0,7.28818907966852,37.07431708034634
1443,سلام عليكم,20,2,4.480743815144727,32.99016620317347
1444,لي يحب ينسى الهم يجي لعندنا يضحك ضحك مخربش,13,1,4.034406206710907,36.90028102430675
1445,حسبتونا مهابيل تهدرو على رواحكم و ما تسمعوش هدرتنا الله يلعنكم و يلعن كل موضف في جيزي الله يلعن كل خاين و سارق و انتهازي فيكم,15,1,6.9493200552325955,36.41903007927628
1446,حت موبليس رجعت ابطئ من جيزي لم يعد هناك شيئ في الجزائر اسمه3ج بل سرقه وكدب واحتيال موبليس اثبحت مفقوده تماما  ؤقامو كلهم بي تخفيظ السرعة وهدا سببه الظبطيه زادت عليهم في الرسوم والظرائب,16,1,3.37038755154092,35.75981449906311
1447,و انتم كونوا دائما مع رفع الأسعار لا تخافوا من هروب الزبائن الى موبيليس,13,0,4.034406206710907,36.90028102430675
1448,il faut quoi comme papiers pour avoir le pack Alcatel Svp ?,14,0,1.6966215199140962,36.55260177014188
1449,svp  comment puis je trouver mon num  jai pas de crédits ni rien  je veux savoir  comment faire  pour  voir mon num puisque je ne lais pas enregistrer,31,1,-0.07043638888537,34.08663264201432
1450,سراقين متحشموش ...,35,2,1.39205097973282,35.85095753518317
1451,Des voleur professionnel mai vous n allez rien gagner que de perdre les clients.,8,2,5.967926092426266,35.89142190035716
1452,De koi vs parlez,36,2,5.738354904481822,36.55731606511361
1453,أحسست بالفشل عندما رفعتم التسعيرة كنت ديما اون فورم,23,1,6.464568144433571,36.575780387086205
1454,svp je qeu vous m`envoyer les configuration d`internet 3g,28,2,0.22818908069176402,35.704028675231015
1455,أقوي تحدي,40,1,8.166687589710904,36.465780171079246
1456,8 da,25,2,4.480743815144727,32.99016620317347
1457,والله فشلتونا بالتسعيرة الجديدة.,48,0,-1.003812473735194,35.09313461847805
1458,والله وجوهكم صحاح.,20,0,4.480743815144727,32.99016620317347
1459,الله المستعان,32,1,-0.112966509361134,35.78810026889347
1460,ya reseau raho 9lil fi tiaret mek 1\/1\/2016,24,0,7.547942933757053,35.42745670355636
1461,dirona hal wla lapel ki zedto fiha ma3lich,11,1,4.730894093641961,36.42963724296267
1462,Nchallah ya RABI Ou gua3 oumate mohamed 3lih salate wa salame,8,1,5.967926092426266,35.89142190035716
1463,لا بدايه سعيده ما والو انا نحيتها الجازي على غلا التسعيره انتاعكم,23,1,6.464568144433571,36.575780387086205
1464,سراقين,10,0,3.226333917671398,36.66967342860644
1465,اتعس اسبوع علی الاطلاق,37,1,0.48794293478029704,35.097063197621154
1466,التحديات  هي انتم عندما قمتم برفع الا سعار,18,2,6.702828281722526,34.38559751480468
1467,كونو ا دائما في رفع الاسعار,8,2,5.967926092426266,35.89142190035716
1468,عندكم وحد كنكسيو تعيي كتر من دروج تع باطيمة نتعنا,4,0,3.363527854689991,36.78163793418496
1469,رني جاي,17,0,0.857451938483707,34.415061858377975
1470,"صوتوا لإبن تونس الخضراء نسيم رايسي ليفوز بلقب ستار أكاديمي 11 على الرقم 4 على الأرقام التالية :) :
\/\/ تونس 85088 \/\/ الجزائر 66018 \/\/ المغرب 9730 \/\/ قطر 92308 \/\/ 
\/\/ الإمارات DU 9365 - Etisalat 2295 \/\/ عمان Ooredoo 91827 \/\/ 
\/\/ الكويت Zain 97784 - Ooredoo 91827 - Viva 91209 \/\/
\/\/ الأردن Orange 96908 - Zain 90515 - Umniah 90515 \/\/
\/\/ فلسطين Jawal 37404 - Wataniya 6107 \/\/
\/\/ اليمن MTN 1737 - Y 9404 - YemenMobile 88346 \/\/
كثفوا من التصويت لنسوم عندليب الأكاديمي ♥ 4 ♥♥♥",31,1,-0.07043638888537,34.08663264201432
1471,وانتم أيضا يا جيزي لا تخافو من الفشل تنسون يوما ما هههههههههه,15,2,6.9493200552325955,36.41903007927628
1472,Nchalah,26,0,5.033635381329654,35.78377883183606
1473,تحيا المولودية الشعبية الاسلامية,23,1,6.464568144433571,36.575780387086205
1474,قـــودرون :3,24,2,7.547942933757053,35.42745670355636
1475,فيها انا هذي كاش مراهم اخمامو,6,0,-1.128658956422112,32.41541507453709
1476,الي يكره يدير جام,48,1,-1.003812473735194,35.09313461847805
1477,حملة رئاسية مبكرة,15,1,6.9493200552325955,36.41903007927628
1478,اين عشاق الاتحاد,1,0,2.479084274043467,36.41392292639024
1479,Sostara ...,29,2,6.464568144433571,36.575780387086205
1480,ولاد البهجة حطة و ديكور,15,0,6.9493200552325955,36.41903007927628
1481,"JSK USMA khawa khawa 
لنتجنب الشتم يعضنا اليعض في الملعب عداا الأفضل سيفوز و شكرااا",25,0,4.480743815144727,32.99016620317347
1482,الكثير يخلط بين ربوح و علي ...,28,1,0.22818908069176402,35.704028675231015
1483,W hedi ysawrouha w yahedrou 3liha ? 3abd kima 3bed rabi leh mayrohech l les cartiers donc koun yodkhol magasin tsawrouh w tgoulou aw f magasin !,29,2,6.464568144433571,36.575780387086205
1484,ihh tehaleb ja m lablad dok raho idor fe alger derahem yahh,13,0,4.034406206710907,36.90028102430675
1485,عندما تشعر أنك فقدت كل شيء : تذكر أنت لم تفقد الله عز وجل .,31,0,-0.07043638888537,34.08663264201432
1486,شعب حابس غير تع رفاده زيدو مدولو خواتاتكم ياحميييير تبا لكم يعيش الهنا ويجي يتمسخر بيكم ياكوف,31,1,-0.07043638888537,34.08663264201432
1487,واش المقصود حملة انتخابية هذي,21,0,7.666844345839834,36.65278053829108
1488,soustara <3,48,2,-1.003812473735194,35.09313461847805
1489,تحيا USMA,24,2,7.547942933757053,35.42745670355636
1490,هلا,14,1,1.6966215199140962,36.55260177014188
1491,خيطان  تع  تريسنتي  تقول  رانى  في  غزى  ولا  سورية  هههههه,37,1,0.48794293478029704,35.097063197621154
1492,يتصورو معاه. ومنبعد يسبوه و يشتكو منو و من خوه .....نفاق,33,2,9.065765190306077,32.086985858173435
1493,":D DO YOU WANT 5000  LIKES AND FOLLOWERS ON FACEBOOK? USE WWW. ZEROLIKER ,COM ;)",36,0,5.738354904481822,36.55731606511361
1494,مرحبا بكم في صفحتنا,34,1,7.000996438176266,36.14167239177301
1495,U didn`t see nothing yakho ablad araha gahh labsin abliha..and they say blad miki.....rabi yahdina,16,1,3.37038755154092,35.75981449906311
1496,لا شيئ يظاهي جلسة خلوية مع سنارتي وفنجان قهوة معطر بما زهر وسجارة ملفوفة بعيدا عن نفاق العرب,27,0,3.297217451797671,36.504280246681674
1497,Hooomtyy  soustara (sdjiWrat ],6,0,-1.128658956422112,32.41541507453709
1498,هاد لعام شامبيونة ��,5,2,7.8163857371900995,36.848423779617754
1499,afaire politique hadi,36,2,5.738354904481822,36.55731606511361
1500,Svp nettoyer et passer une couchede peinture sur les murs de votre bâtisse elle est vraiment ....avant de poser devant. Vive m c a,48,1,-1.003812473735194,35.09313461847805
1501,Soustara <3 usma <3,28,0,0.22818908069176402,35.704028675231015
